8.84094586885598 9.53738770216092
5.608144524376811 8.942743174134996
11.191026265808695 9.2312293550515
0.9841420188945413 5.817440869967744
12.163323827489165 8.556049748708851
8.92224599131617 12.986081403586592
9.882206889290217 6.528142848190791
10.914473631533728 9.224088082336872
7.463204913765125 8.56628136220457
5.419717248744371 7.5795371616488385
6.509101990999505 8.916859626987703
7.424376339637018 7.3535326182939
8.39868316128832 9.399795639999825
4.409400426932843 5.840552591720341
4.604610987432846 5.708306619859317
8.74343559258777 10.811632632903196
11.5689154499053 10.329452296137646
6.553609326497279 6.970785558815401
7.476341217622735 7.509895552554886
4.883860271621597 6.8216247384951245
7.963599353761628 8.121000081097003
4.683874936503818 6.8559946676160415
6.6073265668270285 8.835466475072947
8.106511616350106 8.790875170484878
8.497105109027816 9.412620781792613
4.988199898042977 8.848023490330464
9.822611717648742 6.12775660670727
9.708448916716858 8.038845015484743
11.766148862130285 8.78596622824075
8.391547832706708 7.97259355750605
8.450323022788707 9.981959212436534
6.519232218598324 7.145068460565713
6.344996879316241 9.056977459006015
7.924877962648645 7.650096378202659
7.990026344238113 10.078729973585567
6.202215241325858 10.890725100428856
7.419034152755005 8.493224896486241
7.040463077807882 8.224322361551014
9.375282820361077 7.75799150410911
8.892079752499347 7.283843154608384
7.809320082352394 6.542874356188935
4.073914298375559 7.415808877389952
10.254693881186393 10.511090642375725
8.159649975009867 9.01216852106076
6.241797662124995 10.363711885040331
4.0638840722374425 11.112750826940884
8.824602171285811 8.137236440292718
6.391548981144886 8.473816462198855
9.301846908644212 8.355405118658217
8.077996044023402 4.802909431013106
6.198946780693462 9.9673054231749
4.178845725287038 9.749349991906211
8.42546453218461 4.123497492622761
6.53401068669859 3.948454736087456
8.115595050287109 3.7122329459825787
7.3214786026690915 4.559480590216646
5.241782273767683 6.8439580197324155
3.750893156024702 8.188481046909706
8.57856858750747 10.572955694737342
2.957069213377558 5.725899316507323
5.682808512418958 7.01028495984557
9.317540673782425 5.811557472892388
5.181803243307884 11.018942123626601
7.978874599068401 7.217992558046996
10.096235686592964 6.753477381380914
9.10945600191791 7.313535778934846
7.526320781823504 11.463520435146158
10.32834417710175 4.968084586905821
4.9279991563667345 9.71043062392996
8.743599448996628 8.163638431098674
11.30421645401112 1.6762918637391993
9.319588021908343 8.038492948347162
9.514563302156299 5.9840370376269085
8.251533984597788 8.14489176335547
7.289564636172765 7.003237860817306
10.84837123833535 7.893317686008954
6.466340249289638 6.337784152633072
6.664808344811198 6.266700401650253
12.02472236631423 5.140732877184261
5.028574164974632 8.145336012326789
9.100919905003632 6.094136048292523
7.24925362300875 8.28623749793923
5.193848428665015 6.495797991786388
6.467046668447918 6.894366143834495
10.829536443785985 8.18141759773632
8.348498451903485 10.555447161910564
4.71483249220108 8.848309804749134
11.878680098906731 8.578036651472926
10.291541936300602 9.745382049800158
5.500239248158454 7.8495540615204344
6.399599931392321 5.448938438870934
8.291742073169775 8.452803357541324
8.454794423244033 10.851256529003745
7.551035476222353 8.057878914176358
8.734391343941008 10.71653118230174
9.04684879693269 10.33533797702624
9.854007925856344 9.159579481312637
8.332083684432485 8.409895067337152
5.127366106463456 7.085833518072751
6.203607189233418 9.163489301312465
8.165325693028395 9.919346660288218
9.343315763016149 6.822035932129143
7.885489463507598 4.157377836125706
4.063629756016024 5.561676598283809
7.0455244827563615 9.95912037406875
6.7420753565855795 8.001137641900408
7.619981776174088 10.491763577863768
8.639508817145686 6.384488760062176
7.090948895044514 9.086228834735723
9.515730796594324 6.442706967812709
7.09660535788776 11.078113067586493
6.922446038610324 6.783734404298622
4.4332281001311555 7.635372183410047
10.575199019333912 6.021268042696693
12.115249919398803 6.602607352664399
8.034359094838134 9.31296788650024
8.015921195512751 9.550520491922542
11.99062748767484 9.952108567172218
7.681239561947306 5.2752416699255225
5.853597163014655 10.841008145598241
9.528505480275731 7.999305201289636
5.198214045171337 7.3580029882774145
9.25690815093877 9.148069070655799
7.4202642310350315 12.132726391887525
8.511830643209976 10.803848534181116
6.130663532744867 7.8502946143406325
7.628843311608076 4.956170241871085
8.375684575608943 8.490199415890922
